Date,Open,High,Low,Close,Adj Close,Volume
2021-02-10,48.000000,48.130001,47.046665,47.490002,45.381035,1575300
2021-02-11,47.680000,47.746666,47.200001,47.456669,45.349182,1398000
2021-02-12,47.503334,47.846668,47.276669,47.330002,45.228142,1454700
2021-02-16,47.683334,48.063332,47.130001,47.996666,45.865204,2549700
2021-02-17,47.740002,48.369999,47.666668,48.230000,46.088173,2334900
2021-02-18,48.093334,48.490002,47.876667,48.293331,46.148689,2128800
2021-02-19,48.396667,48.610001,48.099998,48.143333,46.005363,2007600
2021-02-22,47.813332,47.813332,46.669998,47.206669,45.110291,2730300
2021-02-23,47.036667,47.130001,46.286667,46.779999,44.702560,2970300
2021-02-24,46.603333,47.406666,46.139999,47.330002,45.228142,1826700
2021-02-25,47.360001,47.849998,46.726665,46.773335,44.696194,1938300
2021-02-26,46.816666,46.993332,45.933334,46.096668,44.049580,2818200
2021-03-01,46.560001,47.616669,46.466667,47.290001,45.189922,2086500
2021-03-02,47.193333,47.403332,46.380001,46.880001,44.798126,1857900
2021-03-03,46.700001,46.983334,45.516666,45.570000,43.546299,1862700
2021-03-04,45.876667,46.716667,45.189999,46.000000,43.957211,3552300
2021-03-05,46.349998,48.369999,46.166668,48.233334,46.091358,3595800
2021-03-08,48.296665,49.173332,47.953335,48.330002,46.183731,5225100
2021-03-09,48.286667,49.846668,48.286667,48.883331,46.712490,3341700
2021-03-10,49.026669,49.103333,48.146667,48.183334,46.043579,2215800
2021-03-11,48.299999,48.299999,47.583332,48.033333,46.056358,2143500
2021-03-12,48.186668,48.363335,47.689999,48.139999,46.158642,1391400
2021-03-15,48.096668,48.686668,47.700001,48.663334,46.660439,1592700
2021-03-16,48.686668,49.026669,48.160000,48.490002,46.494236,2699400
2021-03-17,48.320000,48.590000,47.450001,48.006668,46.030796,5062800
2021-03-18,48.020000,48.630001,47.623333,48.313332,46.324837,5465700
2021-03-19,48.333332,48.943333,47.930000,48.580002,46.580528,6569100
2021-03-22,48.580002,49.396667,48.253334,49.040001,47.021603,3654600
2021-03-23,48.616669,49.650002,48.616669,49.189999,47.165428,3894900
2021-03-24,49.240002,49.536667,48.926666,49.110001,47.088715,1930200
2021-03-25,49.173332,49.173332,48.506668,48.856667,46.845818,2036100
2021-03-26,48.889999,50.266666,48.776669,50.240002,48.172207,1861200
2021-03-29,49.943333,50.486668,49.716667,50.279999,48.210564,1556100
2021-03-30,50.203335,50.286667,49.046665,49.150002,47.127068,2118600
2021-03-31,49.096668,49.726665,49.003334,49.153332,47.130272,2665800
2021-04-01,49.389999,50.506668,49.230000,50.283333,48.213760,1964400
2021-04-05,50.333332,50.799999,50.236668,50.700001,48.613274,2197500
2021-04-06,50.590000,50.993332,50.446667,50.886665,48.792259,1449000
2021-04-07,50.873333,50.896667,50.020000,50.259998,48.191391,2040900
2021-04-08,50.630001,51.240002,50.516666,51.173332,49.067127,2213100
2021-04-09,51.403332,52.119999,51.270000,52.033333,49.891735,1765800
2021-04-12,52.126667,52.413334,51.896667,52.029999,49.888535,1774200
2021-04-13,52.130001,52.676666,51.923332,52.643333,50.476627,1590300
2021-04-14,52.306667,52.906666,52.256668,52.480000,50.320015,1657200
2021-04-15,52.576668,53.709999,52.576668,53.349998,51.154202,1976100
2021-04-16,53.639999,53.836666,53.209999,53.389999,51.192558,3037800
2021-04-19,53.290001,53.299999,52.486668,52.876667,50.700352,2464200
2021-04-20,52.973331,53.753334,52.939999,53.226665,51.035950,3034800
2021-04-21,53.476665,53.996666,52.363335,53.106667,50.920883,3333300
2021-04-22,53.463333,54.113335,53.093334,53.240002,51.048737,1927500
2021-04-23,53.403332,54.423332,53.186668,54.156666,51.927673,2037900
2021-04-26,54.270000,54.279999,53.193333,53.343334,51.147820,1659300
2021-04-27,53.263332,53.623333,52.900002,53.599998,51.393917,1989600
2021-04-28,53.723331,53.823334,52.903332,53.216667,51.026363,1906500
2021-04-29,53.606667,53.996666,53.133331,53.963333,51.742290,1726800
2021-04-30,53.856667,54.106667,53.493332,53.846668,51.630432,1542900
2021-05-03,54.026669,54.540001,53.673332,54.163334,51.934071,1902900
2021-05-04,54.169998,54.553333,53.270000,54.513332,52.269657,2964000
2021-05-05,54.656666,54.750000,54.076668,54.516666,52.272858,2333700
2021-05-06,54.676666,54.676666,54.043331,54.526669,52.282444,1845300
2021-05-07,54.616669,54.973331,54.493332,54.853333,52.595665,1478400
2021-05-10,55.250000,55.596668,54.476665,54.509998,52.266464,1867800
2021-05-11,53.770000,53.953335,53.040001,53.243332,51.051922,2451600
2021-05-12,52.956669,53.470001,52.240002,52.786667,50.614059,3357600
2021-05-13,52.919998,53.939999,52.919998,53.633331,51.425877,1378800
2021-05-14,53.903332,54.980000,53.793331,54.786667,52.531742,2094300
2021-05-17,54.733334,54.956669,54.369999,54.583332,52.336777,1488000
2021-05-18,54.703335,54.843334,53.956669,53.980000,51.758278,1572600
2021-05-19,53.413334,53.726665,53.146667,53.646667,51.438656,1946400
2021-05-20,53.836666,54.843334,53.750000,54.486668,52.244095,1246800
2021-05-21,54.299999,54.946667,54.293331,54.623333,52.375130,4049400
2021-05-24,54.779999,55.336666,54.779999,54.973331,52.710720,1210200
2021-05-25,55.203335,55.386665,54.603333,54.770000,52.515762,1465200
2021-05-26,54.889999,55.459999,54.876667,55.150002,52.880119,1362600
2021-05-27,55.236668,55.396667,54.976665,55.326668,53.049522,2170500
2021-05-28,55.716667,55.950001,55.369999,55.820000,53.522541,1406700
2021-06-01,56.066666,56.220001,54.756668,54.816666,52.560509,1938300
2021-06-02,55.196667,55.779999,55.000000,55.613335,53.324390,2823600
2021-06-03,55.630001,56.250000,55.413334,56.020000,53.714310,2382300
2021-06-04,56.226665,56.799999,55.869999,56.743332,54.407875,1697700
2021-06-07,56.970001,57.000000,56.209999,56.299999,53.982788,1742700
2021-06-08,56.483334,56.783333,56.263332,56.320000,54.001968,1913100
2021-06-09,56.470001,56.513332,56.143333,56.373333,54.053108,1672800
2021-06-10,56.520000,56.520000,56.026669,56.119999,53.982567,1680900
2021-06-11,56.753334,57.676666,56.646667,57.650002,55.454288,2504100
2021-06-14,57.496666,58.389999,57.169998,58.386665,56.162903,2053200
2021-06-15,58.533333,59.183334,58.356667,58.763332,56.525219,1997400
2021-06-16,58.746666,59.459999,58.573334,59.116669,56.865101,2897100
2021-06-17,59.363335,60.176666,58.883331,59.930000,57.647453,3442800
2021-06-18,59.416668,59.599998,58.419998,58.599998,56.368111,5362800
2021-06-21,58.939999,59.759998,58.630001,59.593334,57.323616,3135600
2021-06-22,59.643333,59.913334,59.419998,59.566666,57.297958,1998600
2021-06-23,59.666668,59.876667,59.203335,59.320000,57.060684,2843400
2021-06-24,59.633331,59.766666,59.116669,59.266666,57.009392,2601600
2021-06-25,59.529999,59.643333,59.060001,59.356667,57.095951,2368500
2021-06-28,59.503334,59.570000,58.993332,59.036667,56.788151,2942400
2021-06-29,59.226665,59.433334,58.883331,58.950001,56.704781,1988700
2021-06-30,58.849998,58.903332,58.393333,58.599998,56.368111,3492300
2021-07-01,59.296665,59.296665,58.599998,58.676666,56.441856,3370500
2021-07-02,58.833332,59.349998,58.646667,59.293331,57.035030,2907000
2021-07-06,59.426666,59.470001,58.563332,58.786667,56.547665,2022900
2021-07-07,59.020000,59.083332,58.423332,58.720001,56.483547,2143800
2021-07-08,58.119999,58.456669,57.856667,58.026669,55.816616,1940100
2021-07-09,58.136665,58.636665,58.080002,58.590000,56.358490,1531500
2021-07-12,58.593334,60.330002,58.593334,59.883331,57.602566,3442800
2021-07-13,60.036667,60.333332,59.456669,59.696667,57.423008,2670900
2021-07-14,59.790001,59.790001,58.750000,59.360001,57.099171,2130900
2021-07-15,59.250000,59.833332,59.076668,59.549999,57.281925,1949100
2021-07-16,59.496666,60.076668,59.360001,59.516666,57.249866,2753100
2021-07-19,59.230000,59.543331,58.643333,59.049999,56.800968,2778000
2021-07-20,59.256668,60.906666,58.873333,60.299999,58.003361,3384000
2021-07-21,60.446667,62.343334,60.446667,62.093334,59.728390,3887700
2021-07-22,62.520000,62.736668,61.709999,61.779999,59.426998,3082500
2021-07-23,62.029999,62.826668,61.889999,62.586666,60.202934,2205900
2021-07-26,62.369999,62.516666,61.483334,62.193333,59.824585,2045700
2021-07-27,61.976665,62.693333,61.746666,61.896667,59.539219,1989300
2021-07-28,61.923332,62.020000,61.383331,61.843334,59.487915,1785000
2021-07-29,61.963333,62.509998,61.516666,62.226665,59.856644,1694700
2021-07-30,62.183334,62.716667,61.930000,62.243332,59.872677,1849200
2021-08-02,62.766666,62.980000,62.343334,62.810001,60.417770,1661100
2021-08-03,63.063332,63.180000,62.573334,62.889999,60.494724,1821300
2021-08-04,62.709999,63.483334,62.553333,63.119999,60.715961,2186700
2021-08-05,63.333332,63.563332,62.503334,62.893333,60.497921,2025300
2021-08-06,63.113335,63.436668,62.520000,62.906666,60.510754,1578300
2021-08-09,62.939999,63.009998,62.619999,62.893333,60.497921,1650900
2021-08-10,62.926666,63.349998,62.560001,62.953335,60.555637,1751400
2021-08-11,63.110001,63.463333,62.896667,63.106667,60.703129,1242600
2021-08-12,63.306667,63.623333,62.603333,63.363335,60.950024,1365600
2021-08-13,63.400002,63.823334,63.333332,63.663334,61.238598,932700
2021-08-16,63.766666,64.093330,63.336666,64.056664,61.616943,1177500
2021-08-17,63.910000,63.946667,63.163334,63.330002,60.917969,2241300
2021-08-18,63.396667,63.396667,62.250000,62.296665,59.923981,2421900
2021-08-19,61.503334,63.156666,61.136665,62.673332,60.286301,2176200
2021-08-20,62.846668,63.256668,62.433334,62.889999,60.494724,1599300
2021-08-23,63.096668,63.869999,63.096668,63.513332,61.094303,1534500
2021-08-24,63.786667,64.000000,63.580002,63.619999,61.196911,1103100
2021-08-25,63.636665,64.029999,63.346668,63.876667,61.443810,1111500
2021-08-26,63.766666,63.936668,63.323334,63.723331,61.296307,1275900
2021-08-27,63.736668,64.503334,63.736668,64.493332,62.036980,1078800
2021-08-30,64.786667,65.226669,64.529999,64.699997,62.235779,1186500
2021-08-31,64.883331,65.396667,64.656670,65.260002,62.774464,2385600
2021-09-01,65.526665,66.129997,64.856667,65.986664,63.473434,1725600
2021-09-02,66.169998,66.309998,65.346664,65.970001,63.457405,1798200
2021-09-03,66.016670,66.556664,65.940002,66.176666,63.656193,1472400
2021-09-07,66.563332,66.563332,65.019997,65.489998,62.995689,1704300
2021-09-08,65.433334,66.206665,65.433334,66.143333,63.624142,1234800
2021-09-09,65.953331,66.626663,65.839996,65.980003,63.640232,1561800
2021-09-10,66.213333,66.263336,65.320000,65.346664,63.029339,1701300
2021-09-13,65.550003,66.000000,64.323334,64.773331,62.476337,1642500
2021-09-14,64.860001,65.523331,64.860001,65.183334,62.871803,1394100
2021-09-15,65.196671,65.713333,64.833336,65.279999,62.965038,1404600
2021-09-16,65.333336,65.486664,64.853333,65.143333,62.833218,1229700
2021-09-17,64.953331,64.970001,63.666668,64.300003,62.019802,3790200
2021-09-20,63.223331,64.036667,62.836666,63.660000,61.402493,2307600
2021-09-21,64.153336,64.239998,63.740002,63.966667,61.698280,1474800
2021-09-22,64.576668,64.900002,64.016670,64.833336,62.534214,1983300
2021-09-23,65.139999,65.576668,65.086670,65.193336,62.881454,2237400
2021-09-24,64.970001,65.709999,64.796669,65.593330,63.267258,1987500
2021-09-27,65.546669,65.546669,64.839996,65.260002,62.945755,2689500
2021-09-28,64.610001,64.776665,63.126667,63.653332,61.396053,3929100
2021-09-29,63.976665,64.803329,63.639999,64.663330,62.370243,2622000
2021-09-30,65.033333,65.776665,64.306664,64.339996,62.058380,3187800
2021-10-01,64.706665,64.916664,63.553333,64.576668,62.286652,2394000
2021-10-04,64.493332,65.110001,62.913334,62.990002,60.756252,3202200
2021-10-05,63.189999,65.193336,63.086666,65.086670,62.778557,3162600
2021-10-06,64.663330,65.300003,64.099998,64.879997,62.579216,2847300
2021-10-07,65.333336,66.363335,65.333336,65.970001,63.630581,1875300
2021-10-08,66.000000,66.383331,65.510002,65.800003,63.466599,1607400
2021-10-11,65.529999,67.500000,65.419998,65.893333,63.556625,2607900
2021-10-12,66.139999,66.300003,65.396667,65.826668,63.492317,2246400
2021-10-13,65.893333,66.279999,65.050003,65.806664,63.473022,2364900
2021-10-14,66.370003,67.073334,66.296669,66.879997,64.508286,2102400
2021-10-15,67.139999,67.806664,66.776665,67.673332,65.273506,2285400
2021-10-18,67.606667,68.173332,67.276665,67.830002,65.424622,2098500
2021-10-19,68.003334,69.620003,68.000000,69.620003,67.151131,2814600
2021-10-20,69.559998,69.933334,65.583336,66.386665,64.032463,7260000
2021-10-21,66.309998,67.316666,65.553329,66.286667,63.935993,3852900
2021-10-22,66.446671,67.313332,66.443336,67.239998,64.855522,1868100
2021-10-25,67.146667,67.256668,65.963333,67.166664,64.784798,1920600
2021-10-26,67.436668,68.103333,66.680000,67.160004,64.778366,2506800
2021-10-27,67.016670,67.943336,66.666664,67.463333,65.070946,2015700
2021-10-28,67.400002,69.006668,67.376663,69.003334,66.556335,1959900
2021-10-29,68.879997,70.220001,68.713333,69.956665,67.475861,2027700
2021-11-01,70.343330,70.553329,68.879997,69.966667,67.485519,2173200
2021-11-02,70.089996,71.156670,69.760002,70.406670,67.909904,2320800
2021-11-03,70.196671,70.610001,68.940002,69.826668,67.350464,2142600
2021-11-04,70.449997,70.933334,69.926666,70.756668,68.247498,1514700
2021-11-05,71.139999,71.653336,70.629997,70.943336,68.427536,1725000
2021-11-08,71.366669,71.406670,69.846664,70.563332,68.061005,1698300
2021-11-09,70.716667,70.873337,70.033333,70.269997,67.778076,1930200
2021-11-10,70.050003,70.269997,68.820000,69.126663,66.675293,1940700
2021-11-11,69.383331,69.596664,68.543335,68.733330,66.295914,2916300
2021-11-12,69.203331,69.756668,68.160004,69.473335,67.009666,3861900
2021-11-15,69.699997,70.446671,69.603333,69.910004,67.430847,1555500
2021-11-16,69.853333,71.216667,69.666664,70.656670,68.151039,1454700
2021-11-17,70.916664,71.089996,69.540001,69.980003,67.498360,2127000
2021-11-18,70.379997,70.466667,69.339996,69.566666,67.099686,1633500
2021-11-19,69.669998,69.803329,69.113335,69.256668,66.800682,1731600
2021-11-22,69.493332,70.153336,69.163330,69.230003,66.774979,1668900
2021-11-23,69.203331,69.446671,68.010002,69.303329,66.845703,1501800
2021-11-24,68.753334,69.596664,68.576668,69.533333,67.067543,1800000
2021-11-26,68.610001,69.260002,67.680000,67.893333,65.485703,1696800
2021-11-29,68.889999,70.116669,68.603333,69.693336,67.221870,2698800
2021-11-30,69.243332,69.660004,67.566666,67.743332,65.341026,3472200
2021-12-01,68.593330,68.603333,66.296669,66.343330,63.990665,2614800
2021-12-02,66.673332,67.693336,66.033333,67.076668,64.874001,2822100
2021-12-03,67.693336,67.970001,65.383331,66.706665,64.516151,2648400
2021-12-06,66.900002,66.989998,65.346664,65.993332,63.826252,3076200
2021-12-07,67.110001,68.616669,66.699997,68.516670,66.266724,2503200
2021-12-08,68.666664,69.230003,68.153336,69.129997,66.859894,1546200
2021-12-09,69.096664,69.216667,68.019997,68.046669,65.812149,1154100
2021-12-10,68.736664,68.736664,67.673332,68.593330,66.340866,1141500
2021-12-13,68.726669,69.099998,68.070000,68.493332,66.244156,1860300
2021-12-14,67.813332,68.116669,65.873337,66.576668,64.390427,3169500
2021-12-15,66.813332,67.363335,66.233330,67.343330,65.131912,2519400
2021-12-16,67.976669,68.883331,67.599998,67.883331,65.654175,3040500
2021-12-17,67.566666,67.806664,66.583336,67.023331,64.822426,2719200
2021-12-20,66.136665,66.543335,65.253334,66.166664,63.993889,1519800
2021-12-21,66.693336,67.473335,66.533333,67.413330,65.199608,1280700
2021-12-22,67.419998,68.116669,67.153336,68.066666,65.831490,1792200
2021-12-23,68.333336,68.910004,68.166664,68.473335,66.224808,1780800
2021-12-27,68.766670,69.666664,68.613335,69.660004,67.372520,1978800
2021-12-28,69.903336,70.230003,69.663330,69.910004,67.614296,1168500
2021-12-29,70.089996,70.553329,69.886665,69.989998,67.691666,812100
2021-12-30,70.013336,70.470001,69.603333,69.703331,67.414421,998700
2021-12-31,69.666664,70.446671,69.533333,70.003334,67.704559,1168500
2022-01-03,70.290001,70.290001,66.906670,67.486664,65.270538,3190500
2022-01-04,66.703331,67.279999,65.169998,65.796669,63.636040,4026600
2022-01-05,66.003334,66.209999,64.970001,65.006668,62.871994,3562800
2022-01-06,64.856667,65.266670,63.743332,65.153336,63.013836,3145200
2022-01-07,64.769997,65.000000,63.680000,64.503334,62.385178,2290500
2022-01-10,63.946667,64.316666,61.953335,63.040001,60.969898,5330400
2022-01-11,63.153332,64.243332,62.283333,64.186668,62.078907,2305200
2022-01-12,64.480003,64.930000,64.206665,64.413330,62.298134,1648800
2022-01-13,64.449997,64.723335,62.250000,62.406666,60.357353,4106100
2022-01-14,61.889999,62.230000,61.110001,62.046665,60.009182,4946700
2022-01-18,61.156666,61.693333,60.736668,61.259998,59.248344,4256700
2022-01-19,61.403332,61.666668,60.296665,60.369999,58.387573,4621800
2022-01-20,60.526669,61.666668,59.880001,59.990002,58.020046,3063300
2022-01-21,59.676666,60.216667,58.783333,58.973331,57.036770,4222200
2022-01-24,58.126667,58.863335,55.833332,58.776669,56.846569,5160300
2022-01-25,57.740002,58.856667,57.216667,58.326668,56.411339,4204200
2022-01-26,58.846668,59.060001,55.603333,56.500000,54.644657,5049600
2022-01-27,58.259998,58.743332,56.853333,57.436668,55.550564,4951800
2022-01-28,57.436668,58.259998,56.576668,58.220001,56.308178,3065700
2022-01-31,58.446667,59.893333,58.333332,59.736668,57.775036,3019800
2022-02-01,59.923332,60.250000,59.313332,60.043331,58.071632,2695800
2022-02-02,60.259998,60.919998,60.189999,60.793331,58.797005,2465700
2022-02-03,60.073334,60.333332,59.286667,59.343334,57.394619,1924800
2022-02-04,59.246666,60.286667,59.086666,59.540001,57.584827,2460000
2022-02-07,60.220001,60.333332,59.333332,59.529999,57.575150,2674800
2022-02-08,59.256668,59.506668,58.226665,59.286667,57.339817,2181900
2022-02-09,60.029999,60.903332,59.400002,59.883331,57.916885,2967300
2022-02-10,58.830002,60.203335,58.560001,59.060001,57.120586,2574000
2022-02-11,59.063332,59.196667,57.293331,57.456669,55.569908,3304800
2022-02-14,57.546665,57.863335,56.916668,57.310001,55.428055,2857800
2022-02-15,58.326668,58.779999,58.083332,58.346668,56.430683,2357400
2022-02-16,58.156666,58.509998,57.743332,58.220001,56.308178,2034300
2022-02-17,57.956669,58.043331,57.206669,57.293331,55.411938,2166600
2022-02-18,57.273335,57.740002,56.726665,57.180000,55.302326,4691400
2022-02-22,56.173332,57.253334,56.110001,56.323334,54.473789,3182100
2022-02-23,56.723331,57.203335,55.873333,56.063332,54.222321,2626500
2022-02-24,53.770000,56.986668,53.666668,56.730000,54.867100,3605400
2022-02-25,56.953335,57.736668,56.816666,57.573334,55.682743,2863800
2022-02-28,56.873333,57.586666,56.529999,57.049999,55.176594,3267000
2022-03-01,56.996666,57.376667,56.320000,56.663334,54.802624,2320800
2022-03-02,57.123333,57.910000,56.826668,57.356667,55.473198,2321700
2022-03-03,57.763332,57.903332,57.029999,57.493332,55.605370,1732800
2022-03-04,57.160000,57.226665,56.373333,57.176666,55.299099,3417900
2022-03-07,57.106667,57.333332,56.023335,56.123333,54.280357,3663000
2022-03-08,55.753334,56.310001,54.146667,55.000000,53.193913,4746600
2022-03-09,56.136665,56.570000,55.516666,56.223331,54.377075,2674500
2022-03-10,55.453335,55.766666,54.193333,55.493332,53.843430,2637600
2022-03-11,56.020000,56.153332,54.939999,54.956669,53.322723,2118600
2022-03-14,55.363335,55.923332,55.073334,55.526669,53.875778,3189000
2022-03-15,55.959999,56.680000,55.656666,56.526669,54.846039,2120400
2022-03-16,56.926666,58.033333,56.473331,57.773335,56.055645,1757400
2022-03-17,57.766666,58.716667,57.633331,58.700001,56.954758,1538700
2022-03-18,58.880001,59.973331,58.730000,59.743332,57.967064,2848800
2022-03-21,59.743332,59.820000,58.883331,59.213333,57.452827,1571400
2022-03-22,59.333332,59.476665,58.646667,59.169998,57.410782,2064000
2022-03-23,59.049999,59.049999,58.009998,58.046665,56.320850,1488300
2022-03-24,58.223331,58.430000,57.783333,58.209999,56.479321,1007700
2022-03-25,58.436668,58.673332,58.066666,58.426666,56.689548,1391100
2022-03-28,58.343334,59.213333,58.340000,59.180000,57.420486,1322700
2022-03-29,59.580002,60.700001,59.573334,60.439999,58.643024,2312100
2022-03-30,60.320000,60.933334,60.066666,60.626667,58.824139,2478300
2022-03-31,60.866669,61.293331,59.293331,59.400002,57.633945,3237600
2022-04-01,59.939999,60.693333,59.386665,60.639999,58.837078,1910400
2022-04-04,60.743332,61.116669,60.333332,60.786667,58.979382,2622300
2022-04-05,60.639999,61.563332,60.573334,60.680000,58.875881,2528100
2022-04-06,60.133331,61.389999,59.856667,61.193333,59.373955,2649900
2022-04-07,60.950001,61.286667,60.543331,61.000000,59.186375,1977600
2022-04-08,61.313332,61.490002,60.770000,61.139999,59.322212,1729800
2022-04-11,60.793331,61.076668,59.730000,60.776669,58.969685,2455200
2022-04-12,61.033333,61.430000,59.733334,60.020000,58.235512,2004900
2022-04-13,60.160000,60.599998,59.666668,60.463333,58.665661,1190400
2022-04-14,60.570000,60.790001,59.476665,59.516666,57.747139,1279800
2022-04-18,59.176666,59.613335,58.883331,59.446667,57.679222,1360200
2022-04-19,59.263332,60.400002,59.263332,60.346668,58.552467,1891200
2022-04-20,59.833332,59.833332,57.243332,57.603333,55.890694,3783900
2022-04-21,57.703335,57.873333,56.233334,56.480000,54.800755,3123300
2022-04-22,56.396667,56.726665,55.586666,55.616669,53.963093,2491200
2022-04-25,55.336666,55.796665,54.900002,55.546665,53.895172,3533400
2022-04-26,55.533333,55.693333,53.866669,53.889999,52.287762,2699700
2022-04-27,53.776669,54.480000,53.283333,53.349998,51.763821,6241500
2022-04-28,53.536667,54.413334,53.143333,54.183334,52.572380,4019700
2022-04-29,53.910000,54.026669,52.353333,52.456669,50.897049,2777700
2022-05-02,52.416668,52.926666,51.113335,52.230000,50.677120,2764800
2022-05-03,52.053333,52.939999,52.033333,52.613335,51.049061,2318400
2022-05-04,52.599998,53.466667,52.116669,53.366669,51.779995,4362900
2022-05-05,52.946667,53.259998,51.180000,51.633331,50.098190,2554500
2022-05-06,51.306667,51.406666,50.189999,50.763332,49.254059,2025000
2022-05-09,50.196667,50.216667,48.566666,48.726665,47.277935,2208600
2022-05-10,49.526669,49.956669,48.070000,48.593334,47.148575,3365400
2022-05-11,48.346668,49.113335,47.709999,47.743332,46.323845,2997600
2022-05-12,47.533333,48.423332,47.073334,48.110001,46.679615,2364300
2022-05-13,48.423332,49.506668,48.423332,49.163334,47.701633,2565600
2022-05-16,49.099998,49.226665,48.503334,48.709999,47.261772,1954800
2022-05-17,49.546665,49.753334,49.110001,49.596668,48.122082,2902500
2022-05-18,49.286667,49.286667,47.209999,47.363335,45.955147,2166600
2022-05-19,46.966667,47.923332,46.770000,47.693333,46.275337,3315300
2022-05-20,48.086666,48.779999,47.846668,48.709999,47.261772,5956500
2022-05-23,49.150002,49.480000,48.573334,49.236668,47.772785,2484600
2022-05-24,48.810001,49.086666,48.033333,48.876667,47.423485,2338800
2022-05-25,48.740002,49.463333,48.566666,49.166668,47.704868,2639700
2022-05-26,49.403332,50.516666,49.169998,50.310001,48.814201,2370600
2022-05-27,50.840000,51.896667,50.393333,51.880001,50.337524,2790000
2022-05-31,51.430000,52.123333,51.326668,51.753334,50.214622,4908600
2022-06-01,51.813332,52.130001,50.726665,50.756668,49.247593,1746000
2022-06-02,50.869999,51.606667,50.470001,51.603333,50.069084,2674200
2022-06-03,51.366669,51.493332,50.910000,51.356667,49.829750,1748100
2022-06-06,51.743332,52.246666,51.186668,51.369999,49.842686,2028000
2022-06-07,50.953335,51.599998,50.796665,51.586666,50.052917,1667700
2022-06-08,51.396667,52.106667,51.103333,51.303333,49.778004,2175000
2022-06-09,51.080002,51.573334,50.836666,50.916668,49.596180,2419800
2022-06-10,50.436668,50.636665,49.583332,50.063332,48.764973,3722100
2022-06-13,48.919998,49.480000,48.290001,48.953335,47.683765,3696600
2022-06-14,49.049999,49.073334,48.060001,48.623333,47.362320,4787400
